Energy(kcal)_per 100 g,Protein(g) per 100 g,Carbohydrate(g) per 100 g,total sugar(g) per 100 g,Added  Sugar(g) per 100 g,fibre(g) per 100 g,total fat (g) per 100 gms,saturated fat (g) per 100 g,trans fat (g) _per 100 g,Sodium(mg) per 100 g,iron (mg) per 100 gm,Cholesterol per 100 mg,Health_Label_for_normal_person,Health_Label_High_Cholesterol,Health_Label_High_fat,Health_Label_High_sugar
420.0,9.0,72.0,54.0,0.0,0.0,10.0,6.0,0.5,140.0,0.0,40.0,0,1.0,1,1.0
550.0,13.0,96.0,72.0,0.0,0.0,13.0,8.0,1.0,190.0,0.0,50.0,1,1.0,1,1.0
740.0,17.0,128.0,96.0,0.0,0.0,18.0,11.0,1.0,250.0,0.0,70.0,1,1.0,1,1.0
100.0,8.0,12.0,12.0,0.0,0.0,2.5,1.5,0.0,125.0,0.0,10.0,0,1.0,1,1.0
170.0,9.0,26.0,25.0,0.0,1.0,3.0,1.5,0.0,150.0,0.0,5.0,0,1.0,1,1.0
100.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
150.0,2.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0
190.0,3.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0
280.0,4.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0,1.0
110.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0,1.0
150.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0,1.0
210.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0,1.0
310.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0,0.0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0,0.0,0,0.0
110.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0,0.0,0,1.0
150.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0,0.0,0,1.0
210.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0,0.0,0,1.0
310.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0,0.0,0,1.0
120.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0
160.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0,1.0
240.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0,1.0
350.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0,1.0
70.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0,0.0,0,1.0
100.0,0.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0,0.0,0,1.0
150.0,0.0,39.0,31.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0,0.0,0,1.0
220.0,0.0,58.0,46.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0,0.0,0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,15.0,0.0,10.0,0,1.0,1,0.0
15.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0
130.0,1.0,21.0,20.0,0.0,0.0,5.0,3.5,0.0,80.0,0.0,20.0,0,1.0,1,1.0
190.0,2.0,27.0,27.0,0.0,0.0,8.0,5.0,0.0,115.0,0.0,30.0,0,1.0,1,1.0
270.0,2.0,41.0,41.0,0.0,0.0,11.0,7.0,0.0,160.0,0.0,40.0,0,1.0,1,1.0
130.0,1.0,21.0,21.0,0.0,0.0,5.0,3.5,0.0,40.0,0.0,20.0,0,1.0,1,1.0
190.0,2.0,29.0,29.0,0.0,0.0,8.0,5.0,0.0,60.0,0.0,30.0,0,1.0,1,1.0
270.0,2.0,43.0,43.0,0.0,0.0,11.0,7.0,0.0,85.0,0.0,40.0,0,1.0,1,1.0
140.0,1.0,22.0,22.0,0.0,0.0,5.0,3.5,0.0,40.0,0.0,20.0,0,1.0,1,1.0
200.0,2.0,30.0,30.0,0.0,0.0,8.0,5.0,0.0,60.0,0.0,30.0,0,1.0,1,1.0
280.0,2.0,45.0,45.0,0.0,0.0,11.0,7.0,0.0,85.0,0.0,40.0,0,1.0,1,1.0
130.0,1.0,21.0,21.0,0.0,0.0,5.0,3.5,0.0,40.0,0.0,20.0,0,1.0,1,1.0
190.0,2.0,29.0,28.0,0.0,0.0,8.0,5.0,0.0,60.0,0.0,30.0,0,1.0,1,1.0
270.0,2.0,43.0,43.0,0.0,0.0,11.0,7.0,0.0,80.0,0.0,40.0,0,1.0,1,1.0
60.0,1.0,8.0,1.0,0.0,0.0,5.0,3.5,0.0,70.0,0.0,20.0,0,1.0,1,1.0
90.0,2.0,11.0,2.0,0.0,0.0,8.0,5.0,0.0,100.0,0.0,30.0,0,1.0,1,1.0
120.0,2.0,16.0,2.0,0.0,0.0,11.0,7.0,0.0,140.0,0.0,40.0,0,1.0,1,1.0
110.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0,1.0
280.0,1.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0,1.0
180.0,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0,1.0
150.0,1.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0,1.0
60.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,5.0,0,1.0,0,1.0
80.0,8.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,5.0,0,1.0,0,1.0
90.0,9.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,5.0,0,1.0,0,1.0
90.0,9.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,5.0,0,1.0,0,1.0
110.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,5.0,0,1.0,0,1.0
120.0,12.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,5.0,0,1.0,0,1.0
150.0,5.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,5.0,0,1.0,0,1.0
190.0,6.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,5.0,0,1.0,0,1.0
230.0,7.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,5.0,0,1.0,0,1.0
170.0,7.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,5.0,0,1.0,0,1.0
220.0,9.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,5.0,0,1.0,0,1.0
260.0,10.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,5.0,0,1.0,0,1.0
150.0,5.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,0,1.0,0,1.0
190.0,6.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5.0,0,1.0,0,1.0
230.0,7.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,0,1.0,0,1.0
180.0,7.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,0,1.0,0,1.0
220.0,9.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,5.0,0,1.0,0,1.0
260.0,10.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,5.0,0,1.0,0,1.0
150.0,5.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,0,1.0,0,1.0
190.0,6.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5.0,0,1.0,0,1.0
230.0,7.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,0,1.0,0,1.0
180.0,7.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,0,1.0,0,1.0
220.0,9.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,5.0,0,1.0,0,1.0
260.0,10.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,5.0,0,1.0,0,1.0
50.0,5.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,0,1.0,0,1.0
70.0,7.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,5.0,0,1.0,0,1.0
80.0,8.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,5.0,0,1.0,0,1.0
80.0,7.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,5.0,0,1.0,0,1.0
90.0,9.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,5.0,0,1.0,0,1.0
110.0,11.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,5.0,0,1.0,0,1.0
240.0,7.0,41.0,34.0,0.0,0.0,5.0,3.0,0.0,130.0,0.0,5.0,0,1.0,1,1.0
280.0,8.0,50.0,42.0,0.0,0.0,6.0,3.5,0.0,160.0,0.0,10.0,0,1.0,1,1.0
330.0,10.0,58.0,50.0,0.0,0.0,6.0,3.5,0.0,190.0,0.0,10.0,0,1.0,1,1.0
250.0,8.0,43.0,37.0,0.0,0.0,5.0,3.0,0.0,140.0,0.0,10.0,0,1.0,1,1.0
310.0,11.0,55.0,47.0,0.0,0.0,6.0,3.5,0.0,190.0,0.0,10.0,0,1.0,1,1.0
390.0,16.0,68.0,59.0,0.0,0.0,6.0,3.5,0.0,250.0,0.0,10.0,0,1.0,1,1.0
50.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,0,1.0,0,1.0
60.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5.0,0,1.0,0,1.0
70.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,5.0,0,1.0,0,1.0
140.0,3.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0,0.0,0,1.0
150.0,5.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,5.0,0,1.0,0,1.0
190.0,6.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,5.0,0,1.0,0,1.0
140.0,3.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0.0,0,1.0
150.0,5.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,0,1.0,0,1.0
190.0,6.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,5.0,0,1.0,0,1.0
140.0,3.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0.0,0,1.0
150.0,5.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,0,1.0,0,1.0
190.0,6.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,5.0,0,1.0,0,1.0
40.0,4.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0,0.0,0,1.0
50.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,0,1.0,0,1.0
60.0,6.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,5.0,0,1.0,0,1.0
270.0,7.0,43.0,35.0,0.0,0.0,8.0,4.5,0.0,140.0,0.0,10.0,0,1.0,1,1.0
300.0,11.0,49.0,45.0,0.0,0.0,6.0,4.0,0.0,230.0,0.0,10.0,0,1.0,1,1.0
240.0,9.0,37.0,34.0,0.0,0.0,6.0,4.0,0.0,190.0,0.0,10.0,0,1.0,1,1.0
200.0,6.0,29.0,26.0,0.0,0.0,6.0,4.0,0.0,140.0,0.0,10.0,0,1.0,1,1.0
280.0,12.0,49.0,46.0,0.0,0.0,4.0,2.5,0.0,260.0,0.0,10.0,0,1.0,1,1.0
240.0,9.0,41.0,38.0,0.0,0.0,4.0,2.5,0.0,200.0,0.0,5.0,0,1.0,1,1.0
200.0,8.0,34.0,31.0,0.0,0.0,4.0,2.5,0.0,170.0,0.0,5.0,0,1.0,1,1.0
120.0,6.0,9.0,9.0,0.0,0.0,7.0,4.0,0.0,85.0,0.0,20.0,0,1.0,1,1.0
140.0,8.0,11.0,11.0,0.0,0.0,8.0,4.5,0.0,105.0,0.0,25.0,0,1.0,1,1.0
180.0,9.0,13.0,13.0,0.0,0.0,10.0,6.0,0.0,130.0,0.0,30.0,0,1.0,1,1.0
150.0,8.0,11.0,11.0,0.0,0.0,8.0,4.5,0.0,105.0,0.0,25.0,0,1.0,1,1.0
180.0,10.0,13.0,13.0,0.0,0.0,10.0,6.0,0.0,130.0,0.0,30.0,0,1.0,1,1.0
210.0,11.0,16.0,16.0,0.0,0.0,11.0,7.0,0.0,150.0,0.0,35.0,0,1.0,1,1.0
200.0,5.0,32.0,32.0,0.0,0.0,5.0,3.0,0.0,125.0,0.0,15.0,0,1.0,1,1.0
240.0,6.0,41.0,40.0,0.0,0.0,6.0,3.5,0.0,150.0,0.0,20.0,0,1.0,1,1.0
290.0,8.0,49.0,49.0,0.0,0.0,8.0,4.5,0.0,190.0,0.0,25.0,0,1.0,1,1.0
230.0,7.0,35.0,35.0,0.0,0.0,7.0,4.0,0.0,140.0,0.0,20.0,0,1.0,1,1.0
280.0,8.0,43.0,43.0,0.0,0.0,8.0,4.5,0.0,170.0,0.0,25.0,0,1.0,1,1.0
330.0,9.0,52.0,51.0,0.0,0.0,9.0,5.0,0.0,210.0,0.0,30.0,0,1.0,1,1.0
200.0,5.0,34.0,34.0,0.0,0.0,5.0,3.0,0.0,70.0,0.0,15.0,0,1.0,1,1.0
240.0,6.0,42.0,42.0,0.0,0.0,6.0,3.5,0.0,85.0,0.0,20.0,0,1.0,1,1.0
290.0,7.0,51.0,51.0,0.0,0.0,8.0,4.5,0.0,105.0,0.0,25.0,0,1.0,1,1.0
230.0,7.0,36.0,36.0,0.0,0.0,7.0,4.0,0.0,90.0,0.0,20.0,0,1.0,1,1.0
280.0,8.0,45.0,45.0,0.0,0.0,8.0,4.5,0.0,110.0,0.0,25.0,0,1.0,1,1.0
330.0,9.0,53.0,53.0,0.0,0.0,9.0,5.0,0.0,130.0,0.0,30.0,0,1.0,1,1.0
200.0,5.0,34.0,34.0,0.0,0.0,5.0,3.0,0.0,70.0,0.0,15.0,0,1.0,1,1.0
240.0,6.0,42.0,42.0,0.0,0.0,6.0,3.5,0.0,85.0,0.0,20.0,0,1.0,1,1.0
290.0,7.0,51.0,51.0,0.0,0.0,8.0,4.5,0.0,105.0,0.0,25.0,0,1.0,1,1.0
230.0,7.0,36.0,36.0,0.0,0.0,7.0,4.0,0.0,90.0,0.0,20.0,0,1.0,1,1.0
280.0,8.0,44.0,44.0,0.0,0.0,8.0,4.5,0.0,110.0,0.0,25.0,0,1.0,1,1.0
330.0,9.0,53.0,53.0,0.0,0.0,9.0,5.0,0.0,130.0,0.0,30.0,0,1.0,1,1.0
100.0,5.0,15.0,7.0,0.0,0.0,5.0,3.0,0.0,105.0,0.0,15.0,0,1.0,1,1.0
120.0,6.0,18.0,9.0,0.0,0.0,6.0,3.5,0.0,130.0,0.0,20.0,0,1.0,1,1.0
150.0,8.0,22.0,11.0,0.0,0.0,8.0,4.5,0.0,160.0,0.0,25.0,0,1.0,1,1.0
130.0,7.0,17.0,10.0,0.0,0.0,7.0,4.0,0.0,125.0,0.0,20.0,0,1.0,1,1.0
160.0,8.0,21.0,11.0,0.0,0.0,8.0,5.0,0.0,150.0,0.0,25.0,0,1.0,1,1.0
180.0,10.0,25.0,13.0,0.0,0.0,10.0,6.0,0.0,180.0,0.0,30.0,0,1.0,1,1.0
280.0,6.0,40.0,33.0,0.0,0.0,11.0,6.0,0.0,125.0,0.0,20.0,0,1.0,1,1.0
330.0,7.0,48.0,41.0,0.0,0.0,12.0,7.0,0.0,150.0,0.0,25.0,0,1.0,1,1.0
400.0,10.0,58.0,49.0,0.0,0.0,14.0,8.0,0.5,190.0,0.0,30.0,0,1.0,1,1.0
300.0,8.0,41.0,35.0,0.0,0.0,12.0,7.0,0.0,135.0,0.0,25.0,0,1.0,1,1.0
380.0,10.0,53.0,45.0,0.0,0.0,15.0,9.0,0.5,170.0,0.0,30.0,0,1.0,1,1.0
460.0,13.0,63.0,54.0,0.0,0.0,18.0,10.0,0.5,220.0,0.0,40.0,1,1.0,1,1.0
80.0,4.0,6.0,6.0,0.0,0.0,4.5,2.5,0.0,65.0,0.0,15.0,0,1.0,1,1.0
100.0,6.0,8.0,8.0,0.0,0.0,6.0,3.5,0.0,80.0,0.0,15.0,0,1.0,1,1.0
140.0,7.0,10.0,10.0,0.0,0.0,8.0,4.5,0.0,105.0,0.0,25.0,0,1.0,1,1.0
160.0,3.0,29.0,29.0,0.0,0.0,3.0,1.5,0.0,100.0,0.0,10.0,0,1.0,1,1.0
180.0,4.0,31.0,31.0,0.0,0.0,4.5,2.5,0.0,120.0,0.0,15.0,0,1.0,1,1.0
230.0,6.0,40.0,40.0,0.0,0.0,6.0,3.5,0.0,150.0,0.0,15.0,0,1.0,1,1.0
160.0,3.0,31.0,31.0,0.0,0.0,3.0,1.5,0.0,45.0,0.0,10.0,0,1.0,1,1.0
180.0,4.0,33.0,33.0,0.0,0.0,4.5,2.5,0.0,65.0,0.0,15.0,0,1.0,1,1.0
230.0,6.0,41.0,41.0,0.0,0.0,6.0,3.5,0.0,85.0,0.0,15.0,0,1.0,1,1.0
160.0,3.0,31.0,31.0,0.0,0.0,3.0,1.5,0.0,45.0,0.0,10.0,0,1.0,1,1.0
190.0,5.0,33.0,33.0,0.0,0.0,4.5,2.5,0.0,70.0,0.0,15.0,0,1.0,1,1.0
230.0,6.0,41.0,41.0,0.0,0.0,6.0,3.5,0.0,85.0,0.0,15.0,0,1.0,1,1.0
60.0,3.0,12.0,4.0,0.0,0.0,3.0,2.0,0.0,80.0,0.0,10.0,0,1.0,1,1.0
90.0,5.0,14.0,6.0,0.0,0.0,5.0,3.0,0.0,105.0,0.0,15.0,0,1.0,1,1.0
110.0,6.0,19.0,8.0,0.0,0.0,6.0,3.5,0.0,130.0,0.0,15.0,0,1.0,1,1.0
310.0,7.0,42.0,35.0,0.0,0.0,13.0,8.0,0.0,140.0,0.0,25.0,0,1.0,1,1.0
360.0,10.0,47.0,46.0,0.0,0.0,14.0,8.0,0.5,220.0,0.0,35.0,0,1.0,1,1.0
290.0,8.0,39.0,38.0,0.0,0.0,12.0,7.0,0.0,180.0,0.0,25.0,0,1.0,1,1.0
250.0,7.0,33.0,31.0,0.0,0.0,11.0,6.0,0.0,150.0,0.0,25.0,0,1.0,1,1.0
380.0,10.0,48.0,46.0,0.0,0.0,16.0,9.0,0.5,210.0,0.0,35.0,0,1.0,1,1.0
300.0,8.0,36.0,33.0,0.0,0.0,14.0,8.0,0.0,160.0,0.0,30.0,0,1.0,1,1.0
240.0,6.0,29.0,26.0,0.0,0.0,12.0,7.0,0.0,130.0,0.0,25.0,0,1.0,1,1.0
450.0,6.0,61.0,57.0,0.0,0.0,20.0,13.0,1.0,135.0,0.0,55.0,0,1.0,1,1.0
550.0,8.0,76.0,71.0,0.0,0.0,24.0,15.0,1.0,160.0,0.0,70.0,0,1.0,1,1.0
680.0,10.0,94.0,88.0,0.0,0.0,29.0,18.0,1.5,200.0,0.0,85.0,0,1.0,1,1.0
450.0,7.0,62.0,56.0,0.0,1.0,20.0,13.0,1.0,130.0,0.0,55.0,0,1.0,1,1.0
560.0,8.0,78.0,70.0,0.0,1.0,24.0,15.0,1.0,160.0,0.0,65.0,0,1.0,1,1.0
680.0,10.0,96.0,87.0,0.0,1.0,28.0,18.0,1.0,200.0,0.0,80.0,0,1.0,1,1.0
330.0,3.0,77.0,70.0,0.0,4.0,1.0,0.5,0.0,55.0,0.0,5.0,0,1.0,1,1.0
260.0,2.0,60.0,54.0,0.0,3.0,1.0,0.0,0.0,40.0,0.0,5.0,0,1.0,1,1.0
210.0,2.0,49.0,44.0,0.0,2.0,0.5,0.0,0.0,35.0,0.0,5.0,0,1.0,1,1.0
320.0,3.0,75.0,69.0,0.0,4.0,1.0,0.5,0.0,45.0,0.0,5.0,0,1.0,1,1.0
260.0,3.0,60.0,55.0,0.0,4.0,1.0,0.0,0.0,35.0,0.0,5.0,0,1.0,1,1.0
210.0,2.0,48.0,44.0,0.0,3.0,0.5,0.0,0.0,30.0,0.0,5.0,0,1.0,1,1.0
660.0,28.0,49.0,11.0,0.0,2.0,40.0,12.0,1.5,980.0,0.0,90.0,1,1.0,1,1.0
740.0,32.0,50.0,11.0,0.0,2.0,46.0,16.0,2.0,1340.0,0.0,115.0,1,1.0,1,1.0
790.0,35.0,50.0,11.0,0.0,2.0,51.0,17.0,2.0,1560.0,0.0,125.0,1,1.0,1,1.0
900.0,48.0,49.0,11.0,0.0,2.0,58.0,20.0,3.0,1050.0,0.0,175.0,1,1.0,1,1.0
980.0,52.0,50.0,11.0,0.0,2.0,64.0,24.0,3.0,1410.0,0.0,195.0,1,1.0,1,1.0
1130.0,67.0,49.0,11.0,0.0,2.0,75.0,28.0,4.0,1120.0,0.0,255.0,1,1.0,1,1.0
1220.0,71.0,50.0,11.0,0.0,2.0,82.0,32.0,4.5,1470.0,0.0,280.0,1,1.0,1,1.0
310.0,13.0,27.0,7.0,0.0,1.0,18.0,5.0,0.5,390.0,0.0,40.0,0,1.0,1,1.0
1150.0,61.0,49.0,10.0,0.0,2.0,79.0,31.0,3.5,2150.0,0.0,240.0,1,1.0,1,1.0
1190.0,64.0,50.0,11.0,0.0,2.0,84.0,33.0,3.5,1930.0,0.0,235.0,1,1.0,1,1.0
580.0,32.0,49.0,10.0,0.0,2.0,29.0,13.0,1.5,1310.0,0.0,105.0,0,1.0,1,1.0
900.0,56.0,50.0,11.0,0.0,2.0,54.0,25.0,3.0,1740.0,0.0,210.0,1,1.0,1,1.0
700.0,35.0,48.0,10.0,0.0,1.0,42.0,16.0,2.0,1360.0,0.0,125.0,1,1.0,1,1.0
1050.0,61.0,49.0,11.0,0.0,1.0,68.0,28.0,3.5,1870.0,0.0,235.0,1,1.0,1,1.0
630.0,25.0,58.0,12.0,0.0,4.0,34.0,11.0,0.0,1080.0,0.0,10.0,1,1.0,1,1.0
240.0,13.0,26.0,6.0,0.0,1.0,10.0,3.5,0.5,380.0,0.0,35.0,0,1.0,1,1.0
280.0,15.0,27.0,7.0,0.0,1.0,13.0,6.0,0.5,560.0,0.0,45.0,0,1.0,1,1.0
350.0,21.0,26.0,6.0,0.0,1.0,18.0,7.0,1.0,410.0,0.0,70.0,0,1.0,1,1.0
390.0,23.0,27.0,7.0,0.0,1.0,21.0,9.0,1.5,590.0,0.0,85.0,0,1.0,1,1.0
630.0,29.0,45.0,9.0,0.0,2.0,37.0,14.0,1.5,1050.0,0.0,100.0,1,1.0,1,1.0
320.0,17.0,27.0,7.0,0.0,1.0,16.0,7.0,0.5,710.0,0.0,55.0,0,1.0,1,1.0
420.0,25.0,27.0,7.0,0.0,1.0,24.0,10.0,1.5,740.0,0.0,90.0,0,1.0,1,1.0
670.0,23.0,54.0,8.0,0.0,2.0,41.0,7.0,0.0,1080.0,0.0,60.0,1,1.0,1,1.0
700.0,25.0,57.0,8.0,0.0,3.0,42.0,7.0,0.0,1140.0,0.0,65.0,1,1.0,1,1.0
660.0,28.0,48.0,5.0,0.0,2.0,40.0,7.0,0.0,1170.0,0.0,75.0,1,1.0,1,1.0
800.0,30.0,55.0,8.0,0.0,2.0,52.0,13.0,1.0,1650.0,0.0,95.0,1,1.0,1,1.0
790.0,28.0,60.0,13.0,0.0,2.0,49.0,10.0,0.5,1630.0,0.0,80.0,1,1.0,1,1.0
450.0,12.0,34.0,5.0,0.0,2.0,30.0,5.0,0.0,780.0,0.0,30.0,0,1.0,1,1.0
390.0,12.0,37.0,6.0,0.0,2.0,21.0,3.5,0.0,740.0,0.0,30.0,0,1.0,1,1.0
170.0,8.0,11.0,0.0,0.0,1.0,11.0,1.5,0.0,310.0,0.0,25.0,0,1.0,1,0.0
260.0,12.0,16.0,0.0,0.0,1.0,16.0,2.5,0.0,470.0,0.0,35.0,0,1.0,1,0.0
430.0,20.0,27.0,0.0,0.0,2.0,27.0,4.5,0.0,780.0,0.0,55.0,0,1.0,1,0.0
860.0,39.0,53.0,1.0,0.0,3.0,54.0,9.0,0.0,1570.0,0.0,115.0,1,1.0,1,1.0
210.0,8.0,11.0,0.0,0.0,2.0,15.0,3.0,0.0,570.0,0.0,20.0,0,1.0,1,0.0
320.0,12.0,17.0,0.0,0.0,3.0,22.0,4.5,0.0,850.0,0.0,35.0,0,1.0,1,0.0
530.0,20.0,28.0,1.0,0.0,4.0,37.0,7.0,0.0,1420.0,0.0,55.0,1,1.0,1,1.0
1050.0,40.0,56.0,1.0,0.0,9.0,74.0,15.0,0.0,2840.0,0.0,110.0,1,1.0,1,1.0
280.0,13.0,20.0,1.0,0.0,1.0,17.0,2.5,0.0,850.0,0.0,35.0,0,1.0,1,1.0
170.0,5.0,19.0,1.0,0.0,2.0,9.0,3.0,0.0,410.0,0.0,10.0,0,1.0,1,1.0
510.0,16.0,51.0,7.0,0.0,2.0,28.0,4.5,0.0,1180.0,0.0,30.0,1,1.0,1,1.0
440.0,25.0,31.0,4.0,0.0,3.0,25.0,7.0,0.0,930.0,0.0,75.0,0,1.0,1,1.0
540.0,31.0,31.0,5.0,0.0,3.0,33.0,10.0,0.0,1380.0,0.0,95.0,1,1.0,1,1.0
